record_id,product_id,quality_type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,failure_twf,failure_hdf,failure_pwf,failure_osf,failure_rnf,air_temp_c,process_temp_c,temp_differential_c,power_w,type_encoded,failure_type
5012,M19871,M,303.7,312.8,1634,33.8,63,0,0,0,0,0,0,30.55000000000001,39.650000000000034,9.100000000000023,5783.588299454713,1,No Failure
5013,M19872,M,303.8,312.9,1815,27.8,66,0,0,0,0,0,0,30.650000000000034,39.75,9.099999999999966,5283.844684072674,1,No Failure
5014,M19873,M,303.8,312.9,1594,35.2,69,0,0,0,0,0,0,30.650000000000034,39.75,9.099999999999966,5875.6997960579665,1,No Failure
5015,L52194,L,303.8,313.0,1452,38.6,72,0,0,0,0,0,0,30.650000000000034,39.85000000000002,9.199999999999989,5869.249059142596,0,No Failure
5016,L52195,L,303.9,313.0,1759,28.4,74,0,0,0,0,0,0,30.75,39.85000000000002,9.100000000000023,5231.338198855676,0,No Failure
5017,L52196,L,303.9,313.0,1408,47.5,76,0,0,0,0,0,0,30.75,39.85000000000002,9.100000000000023,7003.657222402844,0,No Failure
5018,L52197,L,303.9,313.0,1483,45.0,78,0,0,0,0,0,0,30.75,39.85000000000002,9.100000000000023,6988.472857910494,0,No Failure
5019,M19878,M,303.9,313.0,1620,36.6,80,0,0,0,0,0,0,30.75,39.85000000000002,9.100000000000023,6209.043720554867,1,No Failure
5020,M19879,M,304.0,313.1,1466,39.5,83,0,0,0,0,0,0,30.850000000000023,39.950000000000045,9.100000000000023,6064.006859714138,1,No Failure
5021,L52200,L,304.1,313.1,1556,36.3,86,0,0,0,0,0,0,30.950000000000045,39.950000000000045,9.0,5914.864984472719,0,No Failure
5022,L52201,L,304.0,313.0,1350,61.1,88,0,0,0,0,0,0,30.850000000000023,39.85000000000002,9.0,8637.809001045136,0,No Failure
5023,L52202,L,304.0,313.1,1404,47.1,90,0,0,0,0,0,0,30.850000000000023,39.950000000000045,9.100000000000023,6924.94985445491,0,No Failure
5024,M19883,M,304.0,313.0,1575,34.5,92,0,0,0,0,0,0,30.850000000000023,39.85000000000002,9.0,5690.209693814513,1,No Failure
5025,L52204,L,303.9,313.1,1639,29.0,95,0,0,0,0,0,0,30.75,39.950000000000045,9.200000000000045,4977.434680592549,0,No Failure
5026,M19885,M,303.9,313.1,1473,42.8,97,0,0,0,0,0,0,30.75,39.950000000000045,9.200000000000045,6601.994129665878,1,No Failure
5027,L52206,L,303.9,313.2,1481,40.0,100,0,0,0,0,0,0,30.75,40.05000000000001,9.300000000000011,6203.598293288645,0,No Failure
5028,L52207,L,304.0,313.3,1294,54.6,102,0,0,0,0,0,0,30.850000000000023,40.150000000000034,9.300000000000011,7398.70202661625,0,No Failure
5029,M19888,M,303.9,313.2,1630,29.3,104,0,0,0,0,0,0,30.75,40.05000000000001,9.300000000000011,5001.310784759831,1,No Failure
5030,M19889,M,303.9,313.2,1624,39.8,107,0,0,0,0,0,0,30.75,40.05000000000001,9.300000000000011,6768.582316110233,1,No Failure
5031,M19890,M,303.9,313.1,1437,48.3,110,0,0,0,0,0,0,30.75,39.950000000000045,9.200000000000045,7268.294515565738,1,No Failure
5032,M19891,M,303.8,313.0,1514,45.0,113,0,0,0,0,0,0,30.650000000000034,39.85000000000002,9.199999999999989,7134.556916302419,1,No Failure
5033,M19892,M,304.0,313.1,1694,31.4,116,0,0,0,0,0,0,30.850000000000023,39.950000000000045,9.100000000000023,5570.211326422895,1,No Failure
5034,L52213,L,304.0,313.1,1564,50.9,119,0,0,0,0,0,0,30.850000000000023,39.950000000000045,9.100000000000023,8336.488377663827,0,No Failure
5035,M19894,M,303.9,313.1,1514,41.1,121,0,0,0,0,0,0,30.75,39.950000000000045,9.200000000000045,6516.228650222877,1,No Failure
5036,M19895,M,304.0,313.2,1500,40.6,124,0,0,0,0,0,0,30.850000000000023,40.05000000000001,9.199999999999989,6377.43308678728,1,No Failure
5037,L52216,L,304.0,313.2,1615,37.8,127,0,0,0,0,0,0,30.850000000000023,40.05000000000001,9.199999999999989,6392.82689078987,0,No Failure
5038,M19897,M,304.1,313.2,1586,41.1,129,0,0,0,0,0,0,30.950000000000045,40.05000000000001,9.099999999999966,6826.115349572975,1,No Failure
5039,L52218,L,304.1,313.3,1732,28.5,132,0,0,0,0,0,0,30.950000000000045,40.150000000000034,9.199999999999989,5169.176552216646,0,No Failure
5040,H34453,H,304.1,313.3,1689,32.5,134,0,0,0,0,0,0,30.950000000000045,40.150000000000034,9.199999999999989,5748.329157905923,2,No Failure
5041,H34454,H,304.1,313.2,1586,34.6,139,0,0,0,0,0,0,30.950000000000045,40.05000000000001,9.099999999999966,5746.559394044402,2,No Failure
5042,L52221,L,304.0,313.2,1314,47.1,144,0,0,0,0,0,0,30.850000000000023,40.05000000000001,9.199999999999989,6481.042812502672,0,No Failure
5043,L52222,L,304.1,313.2,1569,35.8,146,0,0,0,0,0,0,30.950000000000045,40.05000000000001,9.099999999999966,5882.129589022313,0,No Failure
5044,L52223,L,304.1,313.2,1468,39.4,148,0,0,0,0,0,0,30.950000000000045,40.05000000000001,9.099999999999966,6056.906860317026,0,No Failure
5045,L52224,L,304.1,313.2,1412,47.5,150,0,0,0,0,0,0,30.950000000000045,40.05000000000001,9.099999999999966,7023.553975875581,0,No Failure
5046,M19905,M,304.1,313.2,1510,46.9,152,0,0,0,0,0,0,30.950000000000045,40.05000000000001,9.099999999999966,7416.148337819184,1,No Failure
5047,M19906,M,304.1,313.2,1410,42.4,155,0,0,0,0,0,0,30.950000000000045,40.05000000000001,9.099999999999966,6260.56584007374,1,No Failure
5048,M19907,M,304.1,313.3,1680,29.3,158,0,0,0,0,0,0,30.950000000000045,40.150000000000034,9.199999999999989,5154.725226010132,1,No Failure
5049,H34462,H,304.0,313.2,1271,68.6,161,1,0,0,1,0,0,30.850000000000023,40.05000000000001,9.199999999999989,9130.578280736207,2,Power Failure
5050,H34463,H,304.0,313.1,1472,45.5,166,0,0,0,0,0,0,30.850000000000023,39.950000000000045,9.100000000000023,7013.710318894332,2,No Failure
5051,H34464,H,304.0,313.0,1701,30.4,171,0,0,0,0,0,0,30.850000000000023,39.85000000000002,9.0,5415.100425139654,2,No Failure
5052,L52231,L,303.9,313.0,1480,39.9,176,0,0,0,0,0,0,30.75,39.85000000000002,9.100000000000023,6183.910979326149,0,No Failure
5053,L52232,L,303.9,313.0,1433,48.4,178,0,0,0,0,0,0,30.75,39.85000000000002,9.100000000000023,7263.068999785266,0,No Failure
5054,L52233,L,303.8,312.9,1514,34.3,180,0,0,0,0,0,0,30.650000000000034,39.75,9.099999999999966,5438.117827314955,0,No Failure
5055,L52234,L,303.8,312.9,1619,35.7,182,0,0,0,0,0,0,30.650000000000034,39.75,9.099999999999966,6052.623822332632,0,No Failure
5056,H34469,H,303.8,312.9,1378,45.6,184,0,0,0,0,0,0,30.650000000000034,39.75,9.099999999999966,6580.254308503037,2,No Failure
5057,M19916,M,303.9,312.9,1430,53.5,189,0,0,0,0,0,0,30.75,39.75,9.0,8011.584865429572,1,No Failure
5058,L52237,L,303.8,312.9,1367,49.9,192,0,0,0,0,0,0,30.650000000000034,39.75,9.099999999999966,7143.280071903888,0,No Failure
5059,L52238,L,303.9,312.9,1526,42.5,194,0,0,0,0,0,0,30.75,39.75,9.0,6791.599718285535,0,No Failure
5060,L52239,L,303.9,312.8,1419,47.9,196,0,0,0,0,0,0,30.75,39.650000000000034,8.900000000000034,7117.812227458787,0,No Failure
5061,L52240,L,304.0,312.8,1542,42.7,198,0,0,0,0,0,0,30.850000000000023,39.650000000000034,8.800000000000011,6895.104724245807,0,No Failure
5062,L52241,L,304.0,312.9,1363,62.5,200,1,0,0,0,1,0,30.850000000000023,39.75,8.899999999999977,8920.814139256017,0,Overstrain Failure
5063,L52242,L,304.0,312.9,1313,53.9,202,0,0,0,0,0,0,30.850000000000023,39.75,8.899999999999977,7411.090373646905,0,No Failure
5064,H34477,H,304.0,312.9,1495,46.6,0,0,0,0,0,0,0,30.850000000000023,39.75,8.899999999999977,7295.511179921337,2,No Failure
5065,L52244,L,304.0,313.0,1407,42.1,5,0,0,0,0,0,0,30.850000000000023,39.85000000000002,9.0,6203.0432785865105,0,No Failure
5066,L52245,L,304.1,313.0,1566,37.2,7,0,0,0,0,0,0,30.950000000000045,39.85000000000002,8.899999999999977,6100.470278446804,0,No Failure
5067,L52246,L,304.1,313.1,1550,30.9,9,0,0,0,0,0,0,30.950000000000045,39.950000000000045,9.0,5015.552671456105,0,No Failure
5068,M19927,M,304.2,313.2,1396,50.5,11,0,0,0,0,0,0,31.05000000000001,40.05000000000001,9.0,7382.533296425775,1,No Failure
5069,M19928,M,304.3,313.3,1540,39.0,14,0,0,0,0,0,0,31.150000000000034,40.150000000000034,9.0,6289.468492486766,1,No Failure
5070,M19929,M,304.2,313.2,1380,48.7,17,0,0,0,0,0,0,31.05000000000001,40.05000000000001,9.0,7037.795862571856,1,No Failure
5071,M19930,M,304.2,313.1,1608,31.1,20,0,0,0,0,0,0,31.05000000000001,39.950000000000045,8.900000000000034,5236.909289828042,1,No Failure
5072,H34485,H,304.2,313.0,1442,40.9,23,0,0,0,0,0,0,31.05000000000001,39.85000000000002,8.800000000000011,6176.1407734962695,2,No Failure
5073,L52252,L,304.1,313.0,1408,45.3,28,0,0,0,0,0,0,30.950000000000045,39.85000000000002,8.899999999999977,6679.277308944186,0,No Failure
5074,M19933,M,304.0,313.0,1454,46.8,30,0,0,0,0,0,0,30.850000000000023,39.85000000000002,9.0,7125.886120578512,1,No Failure
5075,L52254,L,304.1,313.1,1666,34.6,33,0,0,0,0,0,0,30.950000000000045,39.950000000000045,9.0,6036.423676215621,0,No Failure
5076,L52255,L,304.1,313.2,1366,46.6,35,0,0,0,0,0,0,30.950000000000045,40.05000000000001,9.099999999999966,6665.998843995016,0,No Failure
5077,L52256,L,304.2,313.2,1464,44.9,37,0,0,0,0,0,0,31.05000000000001,40.05000000000001,9.0,6883.606495133667,0,No Failure
5078,L52257,L,304.3,313.3,1775,24.9,39,0,0,0,0,0,0,31.150000000000034,40.150000000000034,9.0,4628.351376901162,0,No Failure
5079,M19938,M,304.3,313.4,1482,43.8,41,0,0,0,0,0,0,31.150000000000034,40.25,9.099999999999966,6797.526856425307,1,No Failure
5080,M19939,M,304.2,313.4,1411,54.8,44,0,0,0,0,0,0,31.05000000000001,40.25,9.199999999999989,8097.224681166428,1,No Failure
5081,L52260,L,304.2,313.3,1410,51.6,47,0,0,0,0,0,0,31.05000000000001,40.150000000000034,9.100000000000023,7618.990503485967,0,No Failure
5082,M19941,M,304.1,313.3,1494,39.0,49,0,0,0,0,0,0,30.950000000000045,40.150000000000034,9.199999999999989,6101.601251802096,1,No Failure
5083,H34496,H,304.1,313.2,1590,43.4,52,0,0,0,0,0,0,30.950000000000045,40.05000000000001,9.099999999999966,7226.291421787241,2,No Failure
5084,L52263,L,304.1,313.1,1327,54.1,57,0,0,0,0,0,0,30.950000000000045,39.950000000000045,9.0,7517.904523868959,0,No Failure
5085,L52264,L,304.1,313.1,1969,20.8,59,0,0,0,0,0,0,30.950000000000045,39.950000000000045,9.0,4288.818514876691,0,No Failure
5086,M19945,M,304.0,313.0,1377,56.0,61,0,0,0,0,0,0,30.850000000000023,39.85000000000002,9.0,8075.149756787205,1,No Failure
5087,L52266,L,304.0,313.0,1541,45.9,64,0,0,0,0,0,0,30.850000000000023,39.85000000000002,9.0,7407.027247148262,0,No Failure
5088,M19947,M,304.0,313.0,1685,28.2,66,0,0,0,0,0,0,30.850000000000023,39.85000000000002,9.0,4975.9686040208735,1,No Failure
5089,L52268,L,304.0,313.1,1465,41.0,69,0,0,0,0,0,0,30.850000000000023,39.950000000000045,9.100000000000023,6289.992091262364,0,No Failure
5090,M19949,M,303.9,313.1,1483,47.2,71,0,0,0,0,0,0,30.75,39.950000000000045,9.200000000000045,7330.131530963897,1,No Failure
5091,M19950,M,303.9,313.2,1570,40.7,74,0,0,0,0,0,0,30.75,40.05000000000001,9.300000000000011,6691.487632391141,1,No Failure
5092,L52271,L,303.9,313.2,1345,48.2,77,0,0,0,0,0,0,30.75,40.05000000000001,9.300000000000011,6788.877004652423,0,No Failure
5093,M19952,M,303.9,313.2,1608,40.6,79,0,0,0,0,0,0,30.75,40.05000000000001,9.300000000000011,6836.608269035965,1,No Failure
5094,M19953,M,304.0,313.3,1415,52.8,82,0,0,0,0,0,0,30.850000000000023,40.150000000000034,9.300000000000011,7823.82234450002,1,No Failure
5095,M19954,M,304.1,313.5,1470,45.8,85,0,0,0,0,0,0,30.950000000000045,40.35000000000002,9.399999999999977,7050.3622331862125,1,No Failure
5096,M19955,M,304.1,313.5,1428,39.9,88,0,0,0,0,0,0,30.950000000000045,40.35000000000002,9.399999999999977,5966.638431403878,1,No Failure
5097,H34510,H,304.2,313.5,1627,32.2,91,0,0,0,0,0,0,31.05000000000001,40.35000000000002,9.300000000000011,5486.205138865905,2,No Failure
5098,L52277,L,304.2,313.4,1457,49.4,96,0,0,0,0,0,0,31.05000000000001,40.25,9.199999999999989,7537.288150541607,0,No Failure
5099,L52278,L,304.2,313.4,1475,40.2,98,0,0,0,0,0,0,31.05000000000001,40.25,9.199999999999989,6209.357879820227,0,No Failure
5100,L52279,L,304.2,313.5,1438,50.1,100,0,0,0,0,0,0,31.05000000000001,40.35000000000002,9.300000000000011,7544.409093889744,0,No Failure
5101,M19960,M,304.2,313.5,1437,47.2,102,0,0,0,0,0,0,31.05000000000001,40.35000000000002,9.300000000000011,7102.763998648093,1,No Failure
5102,M19961,M,304.1,313.4,1518,42.4,105,0,0,0,0,0,0,30.950000000000045,40.25,9.299999999999955,6740.0985427176865,1,No Failure
5103,M19962,M,304.1,313.5,1587,33.6,108,0,0,0,0,0,0,30.950000000000045,40.35000000000002,9.399999999999977,5583.992446196642,1,No Failure
5104,L52283,L,304.1,313.4,1399,43.7,111,0,0,0,0,0,0,30.950000000000045,40.25,9.299999999999955,6402.178364922057,0,No Failure
5105,L52284,L,304.1,313.5,1469,44.6,113,0,0,0,0,0,0,30.950000000000045,40.35000000000002,9.399999999999977,6860.966084076797,0,No Failure
5106,L52285,L,304.1,313.4,1374,56.6,115,0,0,0,0,0,0,30.950000000000045,40.25,9.299999999999955,8143.88780404775,0,No Failure
5107,L52286,L,304.0,313.3,1519,36.7,117,0,0,0,0,0,0,30.850000000000023,40.150000000000034,9.300000000000011,5837.84360458221,0,No Failure
5108,L52287,L,303.9,313.2,1540,44.4,119,0,0,0,0,0,0,30.75,40.05000000000001,9.300000000000011,7160.317976061856,0,No Failure
5109,L52288,L,303.9,313.3,1394,51.6,121,0,0,0,0,0,0,30.75,40.150000000000034,9.400000000000034,7532.533873659176,0,No Failure
5110,M19969,M,304.0,313.4,1389,45.8,123,0,0,0,0,0,0,30.850000000000023,40.25,9.399999999999977,6661.872885643299,1,No Failure
5111,M19970,M,304.0,313.5,1732,26.2,126,0,0,0,0,0,0,30.850000000000023,40.35000000000002,9.5,4752.014935721969,1,No Failure
5112,L52291,L,304.1,313.6,1556,37.4,129,0,0,0,0,0,0,30.950000000000045,40.450000000000045,9.5,6094.103317335529,0,No Failure
5113,M19972,M,304.1,313.6,1441,43.7,131,0,0,0,0,0,0,30.950000000000045,40.450000000000045,9.5,6594.38100346868,1,No Failure
5114,L52293,L,304.1,313.6,1382,46.7,134,0,0,0,0,0,0,30.950000000000045,40.450000000000045,9.5,6758.55016356977,0,No Failure
5115,M19974,M,304.2,313.8,1481,44.9,136,0,0,0,0,0,0,31.05000000000001,40.650000000000034,9.600000000000023,6963.539084216504,1,No Failure
5116,M19975,M,304.2,313.7,2113,18.4,139,0,0,0,0,0,0,31.05000000000001,40.55000000000001,9.5,4071.4203032482756,1,No Failure
5117,L52296,L,304.2,313.8,1401,53.9,142,0,0,0,0,0,0,31.05000000000001,40.650000000000034,9.600000000000023,7907.797116130475,0,No Failure
5118,L52297,L,304.1,313.6,1611,31.4,144,0,0,0,0,0,0,30.950000000000045,40.450000000000045,9.5,5297.2907006300375,0,No Failure
5119,M19978,M,304.2,313.6,1512,33.4,146,0,0,0,0,0,0,31.05000000000001,40.450000000000045,9.400000000000034,5288.431409346915,1,No Failure
5120,L52299,L,304.2,313.6,1411,46.0,149,0,0,0,0,0,0,31.05000000000001,40.450000000000045,9.400000000000034,6796.940425796637,0,No Failure
5121,M19980,M,304.2,313.6,1424,43.7,151,0,0,0,0,0,0,31.05000000000001,40.450000000000045,9.400000000000034,6516.584697390285,1,No Failure
5122,L52301,L,304.2,313.6,1469,40.0,154,0,0,0,0,0,0,31.05000000000001,40.450000000000045,9.400000000000034,6153.332810831208,0,No Failure
5123,H34536,H,304.2,313.5,1684,29.8,156,0,0,0,0,0,0,31.05000000000001,40.35000000000002,9.300000000000011,5255.17241512091,2,No Failure
5124,M19983,M,304.2,313.5,1532,41.3,161,0,0,0,0,0,0,31.05000000000001,40.35000000000002,9.300000000000011,6625.786458029064,1,No Failure
5125,M19984,M,304.2,313.5,1557,37.3,164,0,0,0,0,0,0,31.05000000000001,40.35000000000002,9.300000000000011,6081.714970304873,1,No Failure
5126,M19985,M,304.3,313.5,1416,48.1,167,0,0,0,0,0,0,31.150000000000034,40.35000000000002,9.199999999999989,7132.42063329798,1,No Failure
5127,L52306,L,304.3,313.5,1802,25.4,170,0,0,0,0,0,0,31.150000000000034,40.35000000000002,9.199999999999989,4793.106967630923,0,No Failure
5129,L52308,L,304.2,313.4,1434,42.5,175,0,0,0,0,0,0,31.05000000000001,40.25,9.199999999999989,6382.145475767665,0,No Failure
5130,M19989,M,304.1,313.3,1725,28.3,177,0,0,0,0,0,0,30.950000000000045,40.150000000000034,9.199999999999989,5112.1566455539905,1,No Failure
5131,L52310,L,304.2,313.3,1668,35.7,180,0,0,0,0,0,0,31.05000000000001,40.150000000000034,9.100000000000023,6235.810089963453,0,No Failure
5132,L52311,L,304.1,313.3,1452,43.9,182,0,0,0,0,0,0,30.950000000000045,40.150000000000034,9.199999999999989,6675.130406641449,0,No Failure
5133,L52312,L,304.1,313.3,1415,50.0,184,0,0,0,0,0,0,30.950000000000045,40.150000000000034,9.199999999999989,7408.922674715929,0,No Failure
5134,L52313,L,304.1,313.2,1824,25.8,186,0,0,0,0,0,0,30.950000000000045,40.05000000000001,9.099999999999966,4928.027900127093,0,No Failure
5135,L52314,L,304.1,313.3,1438,45.5,188,0,0,0,0,0,0,30.950000000000045,40.150000000000034,9.199999999999989,6851.708857724219,0,No Failure
5136,L52315,L,304.1,313.3,1883,24.5,190,0,0,0,0,0,0,30.950000000000045,40.150000000000034,9.199999999999989,4831.088822812824,0,No Failure
5137,L52316,L,304.2,313.4,1735,28.9,192,0,0,0,0,0,0,31.05000000000001,40.25,9.199999999999989,5250.80560133242,0,No Failure
5138,L52317,L,304.3,313.5,1464,36.7,194,0,0,0,0,0,0,31.150000000000034,40.35000000000002,9.199999999999989,5626.466778873176,0,No Failure
5139,M19998,M,304.3,313.6,1489,40.3,196,0,0,0,0,0,0,31.150000000000034,40.450000000000045,9.300000000000011,6283.886929538887,1,No Failure
5140,M19999,M,304.4,313.6,1510,38.9,199,0,0,0,0,0,0,31.25,40.450000000000045,9.200000000000045,6151.133695973695,1,No Failure
5141,M20000,M,304.3,313.6,1585,32.1,202,0,0,0,0,0,0,31.150000000000034,40.450000000000045,9.300000000000011,5327.98406085561,1,No Failure
5142,L52321,L,304.4,313.7,1509,35.0,205,1,1,0,0,0,0,31.25,40.55000000000001,9.300000000000011,5530.77386664483,0,Tool Wear Failure
5143,L52322,L,304.4,313.6,1568,39.1,0,0,0,0,0,0,0,31.25,40.450000000000045,9.200000000000045,6420.242522680197,0,No Failure
5144,M20003,M,304.3,313.5,1525,42.0,2,0,0,0,0,0,0,31.150000000000034,40.35000000000002,9.199999999999989,6707.300315414209,1,No Failure
5145,L52324,L,304.4,313.7,1607,33.5,5,0,0,0,0,0,0,31.25,40.55000000000001,9.300000000000011,5637.535656989324,0,No Failure
5146,L52325,L,304.5,313.7,1670,32.9,7,0,0,0,0,0,0,31.350000000000023,40.55000000000001,9.199999999999989,5753.617505539466,0,No Failure
5147,L52326,L,304.4,313.6,1585,38.9,9,0,0,0,0,0,0,31.25,40.450000000000045,9.200000000000045,6456.653581535302,0,No Failure
5148,L52327,L,304.4,313.6,1569,38.4,11,0,0,0,0,0,0,31.25,40.450000000000045,9.200000000000045,6309.323358057453,0,No Failure
5149,L52328,L,304.4,313.6,1507,43.1,13,0,0,0,0,0,0,31.25,40.450000000000045,9.200000000000045,6801.726118605607,0,No Failure
5150,L52329,L,304.3,313.5,1452,41.5,15,0,0,0,0,0,0,31.150000000000034,40.35000000000002,9.199999999999989,6310.203004000458,0,No Failure
5151,L52330,L,304.3,313.5,1590,29.8,17,0,0,0,0,0,0,31.150000000000034,40.35000000000002,9.199999999999989,4961.831437079719,0,No Failure
5152,L52331,L,304.3,313.6,1409,56.0,19,0,0,0,0,0,0,31.150000000000034,40.450000000000045,9.300000000000011,8262.807557961634,0,No Failure
5154,L52333,L,304.2,313.4,1644,31.7,23,0,0,0,0,0,0,31.05000000000001,40.25,9.199999999999989,5457.449094110045,0,No Failure
5155,L52334,L,304.2,313.4,1568,37.6,25,0,0,0,0,0,0,31.05000000000001,40.25,9.199999999999989,6173.941658638757,0,No Failure
5156,H34569,H,304.2,313.3,1625,37.3,27,0,0,0,0,0,0,31.05000000000001,40.150000000000034,9.100000000000023,6347.326157190378,2,No Failure
5157,L52336,L,304.2,313.4,1482,41.4,32,0,0,0,0,0,0,31.05000000000001,40.25,9.199999999999989,6425.059631415702,0,No Failure
5158,H34571,H,304.1,313.3,1397,49.6,34,0,0,0,0,0,0,30.950000000000045,40.150000000000034,9.199999999999989,7256.157495947369,2,No Failure
5159,L52338,L,304.1,313.3,1459,50.3,39,0,0,0,0,0,0,30.950000000000045,40.150000000000034,9.199999999999989,7685.141972795055,0,No Failure
5160,L52339,L,304.2,313.4,1490,44.0,41,0,0,0,0,0,0,31.05000000000001,40.25,9.199999999999989,6865.427145644895,0,No Failure
5161,L52340,L,304.1,313.2,1434,50.1,43,0,0,0,0,0,0,30.950000000000045,40.05000000000001,9.099999999999966,7523.4232549637645,0,No Failure
5162,M20021,M,304.1,313.2,2028,18.9,45,0,0,0,0,0,0,30.950000000000045,40.05000000000001,9.099999999999966,4013.8244379324624,1,No Failure
5163,L52342,L,304.2,313.3,1464,45.9,48,0,0,0,0,0,0,31.05000000000001,40.150000000000034,9.100000000000023,7036.916216628849,0,No Failure
5164,M20023,M,304.2,313.4,1713,23.5,50,0,0,0,0,0,0,31.05000000000001,40.25,9.199999999999989,4215.546102219464,1,No Failure
5165,M20024,M,304.3,313.4,1624,32.1,53,0,0,0,0,0,0,31.150000000000034,40.25,9.099999999999966,5459.0827222899115,1,No Failure
5166,L52345,L,304.2,313.4,1421,43.4,56,0,0,0,0,0,0,31.05000000000001,40.25,9.199999999999989,6458.213905886585,0,No Failure
5167,H34580,H,304.2,313.5,1546,41.4,58,0,0,0,0,0,0,31.05000000000001,40.35000000000002,9.300000000000011,6702.525094580751,2,No Failure
5168,L52347,L,304.2,313.4,1639,32.7,63,0,0,0,0,0,0,31.05000000000001,40.25,9.199999999999989,5612.486691564703,0,No Failure
5169,H34582,H,304.1,313.4,1696,29.6,65,0,0,0,0,0,0,30.950000000000045,40.25,9.299999999999955,5257.099258615112,2,No Failure
5170,L52349,L,304.1,313.3,1470,39.9,70,0,0,0,0,0,0,30.950000000000045,40.150000000000034,9.199999999999989,6142.127797033404,0,No Failure
5171,M20030,M,304.1,313.3,1480,38.4,72,0,0,0,0,0,0,30.950000000000045,40.150000000000034,9.199999999999989,5951.433122960504,1,No Failure
5172,M20031,M,304.2,313.4,1329,54.5,75,0,0,0,0,0,0,31.05000000000001,40.25,9.199999999999989,7584.904223194518,1,No Failure
5173,L52352,L,304.2,313.4,1740,28.2,78,0,0,0,0,0,0,31.05000000000001,40.25,9.199999999999989,5138.388944211466,0,No Failure
5174,M20033,M,304.2,313.5,1739,28.1,80,0,0,0,0,0,0,31.05000000000001,40.35000000000002,9.300000000000011,5117.225081701782,1,No Failure
5175,M20034,M,304.2,313.5,1390,47.8,83,0,0,0,0,0,0,31.05000000000001,40.35000000000002,9.300000000000011,6957.789969660434,1,No Failure
5176,L52355,L,304.2,313.4,1740,23.7,86,0,0,0,0,0,0,31.05000000000001,40.25,9.199999999999989,4318.433261624529,0,No Failure
5177,M20036,M,304.0,313.3,1844,27.1,88,0,0,0,0,0,0,30.850000000000023,40.150000000000034,9.300000000000011,5233.097490741686,1,No Failure
5178,H34591,H,304.0,313.1,1388,53.2,91,0,0,0,0,0,0,30.850000000000023,39.950000000000045,9.100000000000023,7732.67426964387,2,No Failure
5179,H34592,H,304.0,313.2,1517,43.1,96,0,0,0,0,0,0,30.850000000000023,40.05000000000001,9.199999999999989,6846.860333062179,2,No Failure
5180,M20039,M,304.0,313.1,1450,42.8,101,0,0,0,0,0,0,30.850000000000023,39.950000000000045,9.100000000000023,6498.908002726085,1,No Failure
5181,L52360,L,304.0,313.2,1584,38.7,104,0,0,0,0,0,0,30.850000000000023,40.05000000000001,9.199999999999989,6419.40476463924,0,No Failure
5182,L52361,L,304.0,313.1,1720,28.7,106,0,0,0,0,0,0,30.850000000000023,39.950000000000045,9.100000000000023,5169.385991726885,0,No Failure
5183,L52362,L,303.9,313.1,1586,31.9,108,0,0,0,0,0,0,30.75,39.950000000000045,9.200000000000045,5298.128458670994,0,No Failure
5184,M20043,M,303.9,313.0,1901,22.5,110,0,0,0,0,0,0,30.75,39.85000000000002,9.100000000000023,4479.125725855647,1,No Failure
5185,L52364,L,304.0,313.0,1397,42.4,113,0,0,0,0,0,0,30.850000000000023,39.85000000000002,9.0,6202.844311051783,0,No Failure
5186,L52365,L,304.0,313.0,2012,21.1,115,0,0,0,0,0,0,30.850000000000023,39.85000000000002,9.0,4445.68870804594,0,No Failure
5188,L52367,L,304.0,313.1,1648,35.7,119,0,0,0,0,0,0,30.850000000000023,39.950000000000045,9.100000000000023,6161.040184808015,0,No Failure
5189,L52368,L,304.0,313.2,1632,30.6,121,0,0,0,0,0,0,30.850000000000023,40.05000000000001,9.199999999999989,5229.620794871714,0,No Failure
5190,M20049,M,304.1,313.2,1427,46.9,123,0,0,0,0,0,0,30.950000000000045,40.05000000000001,9.099999999999966,7008.505747064886,1,No Failure
5191,L52370,L,304.1,313.2,1452,48.0,126,0,0,0,0,0,0,30.950000000000045,40.05000000000001,9.099999999999966,7298.548052819808,0,No Failure
5192,L52371,L,304.0,313.2,1416,46.0,128,0,0,0,0,0,0,30.850000000000023,40.05000000000001,9.199999999999989,6821.02596947416,0,No Failure
5193,L52372,L,303.9,313.1,1310,62.9,130,0,0,0,0,0,0,30.75,39.950000000000045,9.200000000000045,8628.803102104846,0,No Failure
5194,H34607,H,304.0,313.1,1408,39.8,132,0,0,0,0,0,0,30.850000000000023,39.950000000000045,9.100000000000023,5868.327525297541,2,No Failure
5195,M20054,M,303.9,313.1,1668,34.4,137,0,0,0,0,0,0,30.75,39.950000000000045,9.200000000000045,6008.735772961982,1,No Failure
5196,L52375,L,303.9,313.0,1551,36.8,140,0,0,0,0,0,0,30.75,39.85000000000002,9.100000000000023,5977.068519013797,0,No Failure
5197,H34610,H,303.9,313.0,1517,36.0,142,0,0,0,0,0,0,30.75,39.85000000000002,9.100000000000023,5718.9552665948595,2,No Failure
5198,H34611,H,303.8,312.9,1570,35.8,147,0,0,0,0,0,0,30.650000000000034,39.75,9.099999999999966,5885.878556255598,2,No Failure
